accession_id,name,country,group,latitude,longitude,elevation_m,predicted_response_score,expanded_prs_763genes,genome_wide_prs
9646,Aiell-1,,italy_balkan_caucasus,39.126899,16.170188,415.0,0.6309812412465821,0.5969803053904204,0.6139807733185012
7077,Co-1,POR,italy_balkan_caucasus,40.12,-8.25,146.0,0.6309812412465821,0.5853417411560017,0.6081614912012918
9726,Faneronemi-3,GRC,italy_balkan_caucasus,37.07,22.04,9.0,0.6309812412465821,0.5944642592385438,0.612722750242563
6951,Pu2-23,CZE,central_europe,49.42,16.36,478.0,0.630979026924974,0.591986478085824,0.611482752505399
8235,Hod,CZE,central_europe,48.8,17.1,160.0,0.630979026924974,0.5659862365156931,0.5984826317203336
9421,Lan 1,SWE,south_sweden,55.9745,14.3997,2.0,0.630979026924974,0.5516553851629046,0.5913172060439393
9450,Spro 1,SWE,south_sweden,57.2545,18.2109,16.0,0.630979026924974,0.5795998845779045,0.6052894557514392
9730,Bela-1,SVK,central_europe,48.47,18.94,501.0,0.630979026924974,0.553157843596523,0.5920684352607485
9455,Stenk-4,SWE,south_sweden,57.8009,18.5162,50.0,0.630979026924974,0.585425709596408,0.608202368260691
9453,Stenk-2,SWE,south_sweden,57.8009,18.5162,50.0,0.630979026924974,0.5221006187978388,0.5765398228614064
6956,Pu2-7,CZE,central_europe,49.42,16.36,478.0,0.630979026924974,0.6124336960447433,0.6217063614848586
6957,Pu2-8,CZE,central_europe,49.42,16.36,478.0,0.630979026924974,0.5957369513973653,0.6133579891611696
7119,En-2,GER,germany,50.0,8.5,104.0,0.6293035307896372,0.5869844228190534,0.6081439768043453
9705,Choto-1,BUL,italy_balkan_caucasus,41.5,23.33,188.0,0.6293035307896372,0.6172842603080027,0.6232938955488199
7014,Ba-1,UK,germany,56.5459,-4.79821,196.0,0.6293035307896372,0.6227218641235145,0.6260126974565758
9714,Grivo-1,BUL,italy_balkan_caucasus,41.84,25.75,237.0,0.6291494763391028,0.6177405782896467,0.6234450273143748
9738,Bran-1,ROU,admixed,45.57,25.42,650.0,0.6291233137991561,0.5283270868592067,0.5787252003291814
