gene_id,rf_probability,rf_rank,is_gwas_gene,n_gwas_associations,mean_log2fc,fisher_pval,consensus_class
AT1G12110,1.0,52,False,0.0,-0.337874576673465,7.26287258903447e-17,consensus_significant
AT2G21660,1.0,53,False,0.0,0.312264381827954,2.55251357311279e-19,consensus_significant
AT3G24503,1.0,54,False,0.0,-0.217532701579682,8.341225277971199e-37,consensus_significant
AT5G61430,1.0,55,False,0.0,-0.460976800795742,6.97424065394514e-13,consensus_significant
AT2G21660,1.0,56,False,0.0,0.312264381827954,2.55251357311279e-19,consensus_significant
AT1G62990,1.0,57,False,0.0,-0.362778153341583,9.5168488265824e-16,consensus_significant
AT2G21660,1.0,58,False,0.0,0.312264381827954,2.55251357311279e-19,consensus_significant
AT3G23780,1.0,59,False,0.0,0.137748789280239,0.0021757458380304,consensus_significant
AT3G23780,1.0,60,False,0.0,0.137748789280239,0.0021757458380304,consensus_significant
AT3G21220,1.0,61,False,0.0,-0.15430377415107,3.75828157626978e-32,consensus_significant
AT3G23780,1.0,62,False,0.0,0.137748789280239,0.0021757458380304,consensus_significant
AT3G59100,1.0,63,False,0.0,0.174070924261362,1.62550524812167e-06,consensus_significant
AT4G23430,1.0,64,False,0.0,-0.232253042371321,1.43067279756762e-33,consensus_significant
AT4G23430,1.0,65,False,0.0,-0.232253042371321,1.43067279756762e-33,consensus_significant
AT3G21220,1.0,66,False,0.0,-0.15430377415107,3.75828157626978e-32,consensus_significant
AT5G02030,1.0,67,False,0.0,0.467394036426396,1.6117960490247202e-25,consensus_significant
AT3G21220,1.0,68,False,0.0,-0.15430377415107,3.75828157626978e-32,consensus_significant
AT3G21220,1.0,69,False,0.0,-0.15430377415107,3.75828157626978e-32,consensus_significant
AT3G23780,1.0,70,False,0.0,0.137748789280239,0.0021757458380304,consensus_significant
ERCC-00130,1.0,71,False,0.0,-0.362109466937804,0.0004313498402557,consensus_significant
AT1G52500,1.0,72,False,0.0,0.200100290442124,2.3805627316302102e-24,consensus_significant
AT1G52500,1.0,73,False,0.0,0.200100290442124,2.3805627316302102e-24,consensus_significant
AT4G34720,1.0,74,False,0.0,-0.161693445601962,5.38943062843956e-14,consensus_significant
AT1G52500,1.0,75,False,0.0,0.200100290442124,2.3805627316302102e-24,consensus_significant
AT1G52500,1.0,76,False,0.0,0.200100290442124,2.3805627316302102e-24,consensus_significant
AT1G04130,1.0,77,False,0.0,0.281255695206666,1.5854314250927998e-12,consensus_significant
AT2G31570,1.0,78,False,0.0,-0.256543429076143,5.21691528864386e-37,consensus_significant
ERCC-00092,1.0,79,False,0.0,-0.414858877917798,7.20733523904973e-05,consensus_significant
AT1G04130,1.0,80,False,0.0,0.281255695206666,1.5854314250927998e-12,consensus_significant
AT3G13110,1.0,81,False,0.0,-0.237408176848065,4.0378118353945397e-16,consensus_significant
AT1G52500,1.0,82,False,0.0,0.200100290442124,2.3805627316302102e-24,consensus_significant
AT3G13110,1.0,83,False,0.0,-0.237408176848065,4.0378118353945397e-16,consensus_significant
AT3G13110,1.0,84,False,0.0,-0.237408176848065,4.0378118353945397e-16,consensus_significant
AT3G51920,1.0,85,False,0.0,-0.196113138527694,1.02696428728133e-05,consensus_significant
AT2G28160,1.0,86,False,0.0,-0.787819450277359,1.4116085707893699e-55,consensus_significant
AT1G52500,1.0,87,False,0.0,0.200100290442124,2.3805627316302102e-24,consensus_significant
AT1G52500,1.0,88,False,0.0,0.200100290442124,2.3805627316302102e-24,consensus_significant
AT4G01630,0.998,89,False,0.0,-0.146222896881411,9.80860630284022e-10,consensus_significant
AT3G23780,0.998,90,False,0.0,0.137748789280239,0.0021757458380304,consensus_significant
AT5G43810,0.998,91,False,0.0,0.218036170160385,5.23294042573054e-21,consensus_significant
AT1G52500,0.998,92,False,0.0,0.200100290442124,2.3805627316302102e-24,consensus_significant
AT4G01630,0.998,93,False,0.0,-0.146222896881411,9.80860630284022e-10,consensus_significant
AT1G02130,0.998,94,False,0.0,-0.147862912161553,7.990760473295331e-20,consensus_significant
AT5G43810,0.998,95,False,0.0,0.218036170160385,5.23294042573054e-21,consensus_significant
AT3G51920,0.998,96,False,0.0,-0.196113138527694,1.02696428728133e-05,consensus_significant
ERCC-00071,0.998,97,False,0.0,-0.481673455066414,1.18226652851296e-05,consensus_significant
AT1G35670,0.998,98,False,0.0,-0.247467439752854,6.82832270735899e-20,consensus_significant
AT1G01260,0.998,99,False,0.0,0.132482086245184,1.12195926992519e-05,consensus_significant
ERCC-00111,0.998,100,False,0.0,-0.41765395326776,9.48849142379087e-06,consensus_significant
AT5G14800,0.998,101,False,0.0,0.369125629593643,1.3729921053839602e-54,consensus_significant
AT2G33770,0.998,102,False,0.0,-0.338783878787948,7.727242452128491e-91,consensus_significant
AT1G52500,0.998,103,False,0.0,0.200100290442124,2.3805627316302102e-24,consensus_significant
AT1G20696,0.998,104,False,0.0,-0.222939505634372,5.64790269232304e-47,consensus_significant
AT4G23430,0.998,105,False,0.0,-0.232253042371321,1.43067279756762e-33,consensus_significant
AT3G08710,0.998,106,False,0.0,-0.137650651481926,1.04286403813487e-10,consensus_significant
AT3G51160,0.998,107,False,0.0,-0.142613243860774,3.02408110000671e-14,consensus_significant
ERCC-00108,0.998,108,False,0.0,-0.408595007164556,8.61998725802807e-05,consensus_significant
AT4G38460,0.998,109,False,0.0,-0.15726793702981,5.94569634417075e-05,consensus_significant
AT1G24590,0.998,110,False,0.0,0.782459558256081,0.0002639476297568,consensus_significant
AT1G24590,0.998,111,False,0.0,0.782459558256081,0.0002639476297568,consensus_significant
AT2G02040,0.998,112,False,0.0,-0.128334135686675,8.06145369031139e-54,consensus_significant
AT5G47230,0.998,113,False,0.0,-0.444286527443839,2.51955332518403e-60,consensus_significant
AT1G72300,0.998,114,False,0.0,-0.260955199939993,2.21996365543823e-09,consensus_significant
AT4G01630,0.998,115,False,0.0,-0.146222896881411,9.80860630284022e-10,consensus_significant
AT1G35670,0.998,116,False,0.0,-0.247467439752854,6.82832270735899e-20,consensus_significant
AT1G20693,0.998,117,False,0.0,-0.288379165364886,1.6615407991591501e-74,consensus_significant
AT3G19450,0.998,118,False,0.0,-0.516488247485411,3.0237596830230898e-30,consensus_significant
AT3G51160,0.998,119,False,0.0,-0.142613243860774,3.02408110000671e-14,consensus_significant
AT1G02130,0.998,120,False,0.0,-0.147862912161553,7.990760473295331e-20,consensus_significant
ATMG00513,0.998,121,False,0.0,-0.471616098584845,2.58282442568134e-35,consensus_significant
AT2G21660,0.998,122,False,0.0,0.312264381827954,2.55251357311279e-19,consensus_significant
ATMG00513,0.998,123,False,0.0,-0.471616098584845,2.58282442568134e-35,consensus_significant
ATMG00513,0.998,124,False,0.0,-0.471616098584845,2.58282442568134e-35,consensus_significant
ATMG00513,0.998,125,False,0.0,-0.471616098584845,2.58282442568134e-35,consensus_significant
AT2G40360,0.998,126,False,0.0,0.264230819761331,2.2904211958833302e-35,consensus_significant
ERCC-00078,0.998,127,False,0.0,-0.393120719727428,0.0005698338885771,consensus_significant
AT5G43810,0.998,128,False,0.0,0.218036170160385,5.23294042573054e-21,consensus_significant
AT4G28590,0.998,129,False,0.0,0.277273250182191,2.16571044567023e-06,consensus_significant
AT5G23660,0.998,130,False,0.0,-0.495288002953161,7.8802251076426e-40,consensus_significant
AT1G49300,0.998,131,False,0.0,-0.160937083989796,2.64932324515189e-24,consensus_significant
AT2G16650,0.998,132,False,0.0,0.2234613396736,8.09130484436806e-08,consensus_significant
AT4G31290,0.998,133,False,0.0,0.334848750364898,3.6806312523019e-23,consensus_significant
AT4G38460,0.998,134,False,0.0,-0.15726793702981,5.94569634417075e-05,consensus_significant
AT5G61430,0.998,135,False,0.0,-0.460976800795742,6.97424065394514e-13,consensus_significant
AT4G01630,0.998,136,False,0.0,-0.146222896881411,9.80860630284022e-10,consensus_significant
AT3G23780,0.998,137,False,0.0,0.137748789280239,0.0021757458380304,consensus_significant
AT1G20693,0.998,138,False,0.0,-0.288379165364886,1.6615407991591501e-74,consensus_significant
ATMG00513,0.998,139,False,0.0,-0.471616098584845,2.58282442568134e-35,consensus_significant
AT5G67570,0.998,140,False,0.0,0.200919534550844,1.40571212211541e-05,consensus_significant
AT4G24450,0.998,141,False,0.0,0.495680899141453,6.1082496626277395e-22,consensus_significant
AT2G38080,0.998,142,False,0.0,-0.335483343336284,1.88649125795296e-09,consensus_significant
AT4G19960,0.998,143,False,0.0,-0.258175109303085,4.76662941150116e-05,consensus_significant
AT4G24450,0.998,144,False,0.0,0.495680899141453,6.1082496626277395e-22,consensus_significant
ERCC-00171,0.998,145,False,0.0,-0.443097077259268,1.31187651076838e-05,consensus_significant
AT2G20130,0.998,146,False,0.0,-0.185602592650362,7.90563959072891e-20,consensus_significant
AT1G68000,0.998,147,False,0.0,-0.17122434427382,2.1683162784299e-14,consensus_significant
AT4G15417,0.998,148,False,0.0,-0.216053561414176,1.33491398280363e-16,consensus_significant
AT3G13110,0.998,149,False,0.0,-0.237408176848065,4.0378118353945397e-16,consensus_significant
AT3G25250,0.998,150,False,0.0,-0.169112818402073,2.72823659807076e-13,consensus_significant
AT2G02040,0.998,151,False,0.0,-0.128334135686675,8.06145369031139e-54,consensus_significant
AT5G52640,0.998,152,False,0.0,1.08857408634545,1.1782940274658201e-180,consensus_significant
AT3G54840,0.998,153,False,0.0,-0.0953165193484291,4.82327266436972e-07,consensus_significant
AT1G71260,0.998,154,False,0.0,0.181289681552843,2.88250215509618e-15,consensus_significant
AT2G03450,0.998,155,False,0.0,-0.264600528760068,1.7360070214112e-22,consensus_significant
AT1G71260,0.998,156,False,0.0,0.181289681552843,2.88250215509618e-15,consensus_significant
AT2G40360,0.998,157,False,0.0,0.264230819761331,2.2904211958833302e-35,consensus_significant
AT1G48500,0.998,158,False,0.0,-0.275415521354679,3.79468647393407e-17,consensus_significant
AT1G79340,0.998,159,False,0.0,-0.147201339125481,3.10107211927003e-41,consensus_significant
AT3G54420,0.998,160,False,0.0,-0.36886151835415,2.69135073606351e-06,consensus_significant
AT3G13110,0.998,161,False,0.0,-0.237408176848065,4.0378118353945397e-16,consensus_significant
AT2G03150,0.998,162,False,0.0,0.138882127981949,5.44741923061392e-10,consensus_significant
AT4G31120,0.998,163,False,0.0,0.196652454969445,5.95557249425165e-08,consensus_significant
AT2G28160,0.998,164,False,0.0,-0.787819450277359,1.4116085707893699e-55,consensus_significant
AT1G30900,0.998,165,False,0.0,-0.45143121653699,1.45181459591189e-34,consensus_significant
ERCC-00136,0.998,166,False,0.0,-0.399354976888471,3.83523477424022e-05,consensus_significant
AT3G26680,0.998,167,False,0.0,-0.129933735441385,2.36676803487444e-05,consensus_significant
AT4G01630,0.998,168,False,0.0,-0.146222896881411,9.80860630284022e-10,consensus_significant
AT1G70330,0.998,169,False,0.0,-0.235696182993849,1.56400802553343e-24,consensus_significant
AT5G16620,0.998,170,False,0.0,0.143275383394814,3.2272902996770703e-10,consensus_significant
AT1G20696,0.998,171,False,0.0,-0.222939505634372,5.64790269232304e-47,consensus_significant
AT5G61880,0.998,172,False,0.0,0.276138939579323,3.911126209707411e-15,consensus_significant
AT3G58810,0.998,173,False,0.0,-0.367665761642648,2.18056461591494e-41,consensus_significant
AT5G56030,0.998,174,False,0.0,0.35524524552507,3.11237256269862e-35,consensus_significant
AT2G04030,0.998,175,False,0.0,0.367592949691766,1.99656472588973e-76,consensus_significant
AT4G26600,0.998,176,False,0.0,0.256337558844857,4.40962408235615e-13,consensus_significant
AT1G56200,0.998,177,False,0.0,0.145834458071542,5.34921955956173e-06,consensus_significant
AT1G75450,0.998,178,False,0.0,0.498274320587783,2.3973057356647097e-18,consensus_significant
AT4G26600,0.998,179,False,0.0,0.256337558844857,4.40962408235615e-13,consensus_significant
AT4G26600,0.998,180,False,0.0,0.256337558844857,4.40962408235615e-13,consensus_significant
AT2G04030,0.998,181,False,0.0,0.367592949691766,1.99656472588973e-76,consensus_significant
AT1G19700,0.998,182,False,0.0,-0.247664255987634,2.6868484763019497e-22,consensus_significant
AT2G38080,0.998,183,False,0.0,-0.335483343336284,1.88649125795296e-09,consensus_significant
AT1G20696,0.998,184,False,0.0,-0.222939505634372,5.64790269232304e-47,consensus_significant
AT1G05160,0.998,185,False,0.0,0.112604215478809,0.0025246175296994,consensus_significant
AT5G52640,0.998,186,False,0.0,1.08857408634545,1.1782940274658201e-180,consensus_significant
AT3G21220,0.998,187,False,0.0,-0.15430377415107,3.75828157626978e-32,consensus_significant
AT3G54840,0.998,188,False,0.0,-0.0953165193484291,4.82327266436972e-07,consensus_significant
AT3G13110,0.998,189,False,0.0,-0.237408176848065,4.0378118353945397e-16,consensus_significant
AT5G11150,0.996,190,False,0.0,-0.108042332320526,6.85180127426322e-10,consensus_significant
AT4G28590,0.996,191,False,0.0,0.277273250182191,2.16571044567023e-06,consensus_significant
AT5G52640,0.996,192,False,0.0,1.08857408634545,1.1782940274658201e-180,consensus_significant
AT1G62990,0.996,193,False,0.0,-0.362778153341583,9.5168488265824e-16,consensus_significant
AT5G61430,0.996,194,False,0.0,-0.460976800795742,6.97424065394514e-13,consensus_significant
AT5G61430,0.996,195,False,0.0,-0.460976800795742,6.97424065394514e-13,consensus_significant
AT4G34720,0.996,196,False,0.0,-0.161693445601962,5.38943062843956e-14,consensus_significant
AT5G52640,0.996,197,False,0.0,1.08857408634545,1.1782940274658201e-180,consensus_significant
AT5G52640,0.996,198,False,0.0,1.08857408634545,1.1782940274658201e-180,consensus_significant
AT5G14800,0.996,199,False,0.0,0.369125629593643,1.3729921053839602e-54,consensus_significant
AT3G06300,0.996,200,False,0.0,-0.221184590026435,1.00817293656747e-30,consensus_significant
AT2G44065,0.996,201,False,0.0,0.159204189565867,1.80889911289369e-07,consensus_significant
AT5G14800,0.996,202,False,0.0,0.369125629593643,1.3729921053839602e-54,consensus_significant
AT2G38080,0.996,203,False,0.0,-0.335483343336284,1.88649125795296e-09,consensus_significant
AT5G11150,0.996,204,False,0.0,-0.108042332320526,6.85180127426322e-10,consensus_significant
AT5G23660,0.996,205,False,0.0,-0.495288002953161,7.8802251076426e-40,consensus_significant
AT3G45710,0.996,206,False,0.0,-0.405778652703802,3.4217443548318394e-30,consensus_significant
AT1G05160,0.996,207,False,0.0,0.112604215478809,0.0025246175296994,consensus_significant
AT4G40030,0.996,208,False,0.0,-0.181435431535995,6.11342836275526e-23,consensus_significant
AT4G35060,0.996,209,False,0.0,-0.336936361961744,8.457641634131391e-20,consensus_significant
AT4G40010,0.996,210,False,0.0,-0.360010633936545,7.31611601452673e-13,consensus_significant
AT1G20840,0.996,211,False,0.0,-0.267239861613309,2.3646705228108202e-14,consensus_significant
AT2G26670,0.996,212,False,0.0,-0.218175574974264,3.74507238355535e-65,consensus_significant
AT5G03720,0.996,213,False,0.0,0.420436136026293,2.86620025433842e-20,consensus_significant
AT2G41140,0.996,214,False,0.0,-0.149849995135187,1.8520574210998102e-09,consensus_significant
AT1G52880,0.996,215,False,0.0,-0.287305181432453,1.86351876564734e-28,consensus_significant
AT2G03450,0.996,216,False,0.0,-0.264600528760068,1.7360070214112e-22,consensus_significant
AT2G41140,0.996,217,False,0.0,-0.149849995135187,1.8520574210998102e-09,consensus_significant
AT3G54840,0.996,218,False,0.0,-0.0953165193484291,4.82327266436972e-07,consensus_significant
AT4G19960,0.996,219,False,0.0,-0.258175109303085,4.76662941150116e-05,consensus_significant
AT1G13980,0.996,220,False,0.0,0.0922890200422361,0.0005970389301601,consensus_significant
AT5G49890,0.996,221,False,0.0,-0.224593508715079,2.38115918121169e-54,consensus_significant
14108,0.996,222,False,0.0,-0.264387656807623,0.0006671283680317,consensus_significant
AT3G51160,0.996,223,False,0.0,-0.142613243860774,3.02408110000671e-14,consensus_significant
AT4G28590,0.996,224,False,0.0,0.277273250182191,2.16571044567023e-06,consensus_significant
AT5G23660,0.996,225,False,0.0,-0.495288002953161,7.8802251076426e-40,consensus_significant
AT1G68760,0.996,226,False,0.0,-0.101680238702122,0.000463880521597,consensus_significant
AT3G23990,0.996,227,False,0.0,0.366064512211398,3.08027311389621e-49,consensus_significant
AT5G56030,0.996,228,False,0.0,0.35524524552507,3.11237256269862e-35,consensus_significant
AT3G59100,0.996,229,False,0.0,0.174070924261362,1.62550524812167e-06,consensus_significant
AT4G40030,0.996,230,False,0.0,-0.181435431535995,6.11342836275526e-23,consensus_significant
AT3G08710,0.996,231,False,0.0,-0.137650651481926,1.04286403813487e-10,consensus_significant
AT1G30900,0.996,232,False,0.0,-0.45143121653699,1.45181459591189e-34,consensus_significant
AT1G30900,0.996,233,False,0.0,-0.45143121653699,1.45181459591189e-34,consensus_significant
AT1G01260,0.996,234,False,0.0,0.132482086245184,1.12195926992519e-05,consensus_significant
AT1G01260,0.996,235,False,0.0,0.132482086245184,1.12195926992519e-05,consensus_significant
AT1G72220,0.996,236,False,0.0,-0.47997918168242,6.192336113939009e-11,consensus_significant
AT2G21660,0.996,237,False,0.0,0.312264381827954,2.55251357311279e-19,consensus_significant
AT2G21660,0.996,238,False,0.0,0.312264381827954,2.55251357311279e-19,consensus_significant
AT3G59100,0.996,239,False,0.0,0.174070924261362,1.62550524812167e-06,consensus_significant
AT1G06560,0.996,240,False,0.0,0.164320912780642,2.7795114983350303e-10,consensus_significant
AT1G79340,0.996,241,False,0.0,-0.147201339125481,3.10107211927003e-41,consensus_significant
AT1G48500,0.996,242,False,0.0,-0.275415521354679,3.79468647393407e-17,consensus_significant
AT1G30110,0.996,243,False,0.0,-0.278797378694475,8.93571828763652e-42,consensus_significant
AT3G61430,0.996,244,False,0.0,-0.331005154455325,4.80121291182093e-105,consensus_significant
AT1G24590,0.996,245,False,0.0,0.782459558256081,0.0002639476297568,consensus_significant
AT2G02040,0.996,246,False,0.0,-0.128334135686675,8.06145369031139e-54,consensus_significant
AT1G36060,0.996,247,False,0.0,0.462078679057718,2.23047954161409e-17,consensus_significant
AT1G48500,0.996,248,False,0.0,-0.275415521354679,3.79468647393407e-17,consensus_significant
AT3G06300,0.996,249,False,0.0,-0.221184590026435,1.00817293656747e-30,consensus_significant
AT1G59760,0.996,250,False,0.0,0.211250460145412,1.63160770929228e-27,consensus_significant
AT4G24400,0.996,251,False,0.0,-0.0813150668291163,4.5724560446484e-06,consensus_significant
AT3G51160,0.996,252,False,0.0,-0.142613243860774,3.02408110000671e-14,consensus_significant
AT1G73730,0.996,253,False,0.0,-0.193721443528148,1.69692373551129e-07,consensus_significant
AT5G62990,0.996,254,False,0.0,0.250743028846294,0.0001270499461686,consensus_significant
AT2G33770,0.996,255,False,0.0,-0.338783878787948,7.727242452128491e-91,consensus_significant
ATMG01275,0.996,256,False,0.0,-0.402988090194876,1.01967116790398e-12,consensus_significant
AT1G73730,0.996,257,False,0.0,-0.193721443528148,1.69692373551129e-07,consensus_significant
AT4G24450,0.996,258,False,0.0,0.495680899141453,6.1082496626277395e-22,consensus_significant
AT2G15230,0.996,259,False,0.0,-0.212148847282191,7.15919999744851e-25,consensus_significant
ERCC-00079,0.996,260,False,0.0,-0.425245612153184,0.0002110489036162,consensus_significant
AT2G41140,0.996,261,False,0.0,-0.149849995135187,1.8520574210998102e-09,consensus_significant
AT1G70330,0.996,262,False,0.0,-0.235696182993849,1.56400802553343e-24,consensus_significant
AT1G73340,0.996,263,False,0.0,-0.474367776846135,1.82061570376523e-21,consensus_significant
AT1G24590,0.996,264,False,0.0,0.782459558256081,0.0002639476297568,consensus_significant
AT3G54420,0.996,265,False,0.0,-0.36886151835415,2.69135073606351e-06,consensus_significant
AT3G25230,0.996,266,False,0.0,0.323943444943479,3.66555833886771e-23,consensus_significant
AT3G56800,0.996,267,False,0.0,-0.147337201535589,2.08608710905249e-17,consensus_significant
ERCC-00062,0.996,268,False,0.0,-0.392962275918628,3.61139938038529e-05,consensus_significant
AT5G65160,0.996,269,False,0.0,-0.260995358379833,1.19335874707815e-13,consensus_significant
AT1G13980,0.996,270,False,0.0,0.0922890200422361,0.0005970389301601,consensus_significant
AT1G73340,0.996,271,False,0.0,-0.474367776846135,1.82061570376523e-21,consensus_significant
ERCC-00002,0.996,272,False,0.0,-0.410038874387314,4.76496444987929e-05,consensus_significant
AT3G54420,0.996,273,False,0.0,-0.36886151835415,2.69135073606351e-06,consensus_significant
AT3G25250,0.996,274,False,0.0,-0.169112818402073,2.72823659807076e-13,consensus_significant
AT3G19130,0.996,275,False,0.0,0.181961927050576,2.67257767164849e-10,consensus_significant
AT3G56800,0.996,276,False,0.0,-0.147337201535589,2.08608710905249e-17,consensus_significant
ERCC-00060,0.996,277,False,0.0,-0.449778257750881,1.80726001693259e-05,consensus_significant
AT3G25230,0.996,278,False,0.0,0.323943444943479,3.66555833886771e-23,consensus_significant
AT3G19130,0.994,279,False,0.0,0.181961927050576,2.67257767164849e-10,consensus_significant
AT4G16780,0.994,280,False,0.0,0.362626703561679,5.430454821855359e-79,consensus_significant
AT2G34830,0.994,281,False,0.0,-0.60967626085921,3.07103147308875e-20,consensus_significant
AT3G26520,0.994,282,False,0.0,-0.204540696716598,3.3368575046172698e-18,consensus_significant
AT1G73730,0.994,283,False,0.0,-0.193721443528148,1.69692373551129e-07,consensus_significant
AT1G12110,0.994,284,False,0.0,-0.337874576673465,7.26287258903447e-17,consensus_significant
AT4G16780,0.994,285,False,0.0,0.362626703561679,5.430454821855359e-79,consensus_significant
AT1G12110,0.994,286,False,0.0,-0.337874576673465,7.26287258903447e-17,consensus_significant
AT3G08710,0.994,287,False,0.0,-0.137650651481926,1.04286403813487e-10,consensus_significant
AT5G03520,0.994,288,False,0.0,-0.106356021682103,1.91118907052764e-07,consensus_significant
AT5G02500,0.994,289,True,2114.0,0.150447457989726,0.0078901950985523,consensus_significant
AT3G08710,0.994,290,False,0.0,-0.137650651481926,1.04286403813487e-10,consensus_significant
AT1G73730,0.994,291,False,0.0,-0.193721443528148,1.69692373551129e-07,consensus_significant
AT1G12110,0.994,292,False,0.0,-0.337874576673465,7.26287258903447e-17,consensus_significant
AT1G71790,0.994,293,False,0.0,0.260567812745298,5.941249935316909e-18,consensus_significant
AT5G03520,0.994,294,False,0.0,-0.106356021682103,1.91118907052764e-07,consensus_significant
AT1G17050,0.994,295,False,0.0,-0.450092865862316,7.33886089849235e-38,consensus_significant
AT4G34720,0.994,296,False,0.0,-0.161693445601962,5.38943062843956e-14,consensus_significant
AT1G68000,0.994,297,False,0.0,-0.17122434427382,2.1683162784299e-14,consensus_significant
AT3G14070,0.994,298,False,0.0,0.322497719256369,1.55452290138957e-07,consensus_significant
AT1G12110,0.994,299,False,0.0,-0.337874576673465,7.26287258903447e-17,consensus_significant
AT1G49300,0.994,300,False,0.0,-0.160937083989796,2.64932324515189e-24,consensus_significant
AT5G54160,0.994,301,False,0.0,-0.24701374707494,2.4175303662032598e-26,consensus_significant
AT5G67570,0.994,302,False,0.0,0.200919534550844,1.40571212211541e-05,consensus_significant
AT1G56200,0.994,303,False,0.0,0.145834458071542,5.34921955956173e-06,consensus_significant
